Text,Label
I've had the same problem for the past 4 days. I sent them an email about it and they haven't replied yet. When is it going to get fixed? Beats me..,1
"I agree with this. I also like the idea of having students collaborate and discuss their answers. Have them challenge each other to back up their thoughts. It will help them not only how to solve problems, but how to reflect and think in various ways about problems.",0
The fire remains constant but is always changing. Love this class. Kudos to all the staff. Especially to Corey and Dr. A. F.,0
"Alyona, Feedback will be available when you have graded **four** essays. Keep grading!",0
In Finland it is common to believe that swimming in freezing water creates brown fat. Ice swimming is very popular and it does have a lot of health benefits. There´s even competitions for ice swimming. http://www.youtube.com/watch?v=TbBEQi5ury8,0
"hello miguelI got (8/8 points).but in my opinion there are two mistakes made by the instructor.Quantity Total Costs 0 20 1 30 2 42 3 55 4 75 5 100 6 130If the price of a barrel is 20, how much will be produced?correct answer: 4because proft is 5 (4*20-75)but profit is 5, too when you produce and sell 3 units (3*20-55)2nd questionSuppose the price falls to 12, how much will be produced?You can't produce 0 units, because loss would be 20So we have to choose a price that minimizes our loss.correct answer: 2because loss is 18 (2*12-42=-18)but with 1 unit the result is the same: 1*12-30=-18I hope nobody looks up the results here. They are only for discussion purposes. No cheating!",1
"Thanks for the response, however my question was not answered!References - yes or no?Also, what is a 'plain text editor'? I use MS Word 2010 as that is what Dragon is trained to work with!Thanks",1
"Hi, I'm Marla. I work in Health Informatics and am taking this course to strengthen my knowledge of medical statistics.",0
"If I am running a two or three-way ANOVA and the assumption of homogeneity of variances is not met for my data, which is the alternative test?",0
"I'm going to try to convince you that passive voice is not the standard! In fact, in their author guidelines, many top journals now explicitly ask authors to use the active voice.",0
I teach physical education and health at Chabot College. Module 6 was perfect at explaining the need for exercise throughout our lives. What do I need to do to get permission to show this to students at Chabot College?Thanks<nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>,1
"Hi!First, let me thank you for this great course. Second,I would like to suggest a small change which may make the outcome even better. It is about the peer review process. At the moment the students are not motivated to put an effort into the peer review. They get no scores for it, not even a feedback whether their revision was helpful. My experience is that I got even rather low scores without editing ANYTHING in my work. If it is that bad, then you should at least correct it... I put a lot of effort into my editing at the beginning, but my enthusiasm vanished by the 3rd essay. I did not got any useful feedback in the 2nd and 3rd essay, the reviewers clearly did not work on editing, so why should I work if I don't get anything in exchange from them? I would really welcome a few points for editing your peers essay given by the receiver (Was it helpful?, Did it improve your essay?), so that it also matters for your final score. Thank you again for the opportunity to participate in this innovative course!",0
"The challenge is that the guidelines/recommendations are different depending on the cause of the cardiogenic shock. If you are interested in how to treat acute hear failure Dr. Peter Pang writes a nice summary in this article Emerg Med Clin North Am. 20<zipRedac><zipRedac> Nov;29(4):675-88, v. doi: <zipRedac>0.<zipRedac>0<zipRedac>6/j.emc.20<zipRedac><zipRedac>.08.004 (not free).AHA guidelines (free)http://circ.ahajournals.org/content/<zipRedac>28/<zipRedac>6/e240for STEMI related cardiogenic shock the AHA has guidelines that are recenthttp://content.onlinejacc.org/article.aspx?articleid=<zipRedac>486<zipRedac><zipRedac>5 (this article is free)",0
gazakom allah khairyan,0
"Mine sentence was quite short: \We assumed that double transtibial amputee sprinter could run similarly to healthy control with lower metabolic costs due to the use of dedicated prostheses that decrease the total mechanical work and external joint moments, and save energy.\""And I would remove \""double transtibial\"" as well.""",0
"In general, two-sided are always used, unless you have some strong idea the the effect would be positive or negative. But as discussed in the video lecture, the vaccine's effect could benefit or not. You do not know the answer before the experiment.For Q14, my idea is to compare the numbers in the simulation and in the HIV trial.",0
I think the dot cards have students visualize numbers which will help with number sense.,0
"I really enjoyed math when I was younger until about high school. Algebra 2 gave me fits. I enjoyed geometry, but not doing pre-cal. This fear followed me to college. I finally achieved a bachelor degree in business management, but not without several struggles and repeats of algebra, accounting, and statistics. Here I am teaching the same math that I struggled with many years ago. I look back and I compare my teachers I had in high school and I see now why I struggled so much in Algebra. This teacher went over a few examples on the board, gave you pages of work to do and as long as you did the homework you got an A whether it was right or not. Come test time I would usually fail the test, but because I did so much homework I got an A in the class. This did not transfer very well into college.",0
"It is about one of the syntactic categories in phrase structure grammars. It represents a syntactic unit consisting of a head word and modifiers. Thus, we distinguish noun phrase (NP), verb phrase (VP), prepositional phrase (PP), etc.",0
"Often the student to student tutor is more effective because they understand, at a closer point, what the other student is struggling with.",0
I loved how the students got excited about math! I also found it interesting that they all kept coming back to decomposing numbers and that you can use whatever method you want to solve the problems. They were also comfortable with making mistakes in class because they knew their classmates would help them.,0
"I think it would be unfair. The score was set from the very beginnig. There will always be somebody who misses it by a %. If you lowered it to 85%, than those who got 84% would be dissapointed. There is alway a boarder. I know it is dissapointing to be right behind it. Like the fourth place at the Olympics.",1
"I'm not sure your solution has helped. How can I follow a discussion? It seems everyone just does a \new post.\"" That really discourages discussion. Is there some way to encourage people to actually READ what others have written, and then comment on it and add our own input? Stating one's views is helpful for the writer to clarify his/her own thoughts, but that is very different from having a discussion. I think it is possible within the confines of a MOOC, as long as the discussion forum is set up in a suitable way. Ideas? Suggestions? Perhaps I am just missing something.""",1
"Jo, First of all I'd like to thank for putting a wealth of information and the course online.I am wondering we keep hearing US kids are at the bottom of the pile for math. What have or can we learn from other countries at the top? Singapore seems to be at the top of the list and their textbooks seem to have adopted the more traditional approach to teaching math. Then why are they still so successful? This puzzles me. Not that I am an advocate of traditional methods.I do agree we are in a crisis situation when I see my two kids going through high school right now.Thanks.",1
"I think that number talks are really important to do because it reenforces the idea that math can be looked at in different ways from different perspectives. I have tried to be really clear with students that when I show them a way to do something in math, it is a way that will work, however it is not the only way that will work. I am very careful to not squash different ways of thinking because that is how it makes sense to a particular person from a particular point of view, and as long as the way in which they do it works and they are able to explain their thinking, or go back and fix thinking if their way did not work, is crucial to their feelings of being successful and valued in math. I also think that this is really important because students who are struggling with a particular way of doing math are able to see other ways of doing the same problems and hopefully will find something that works for their way of thinking.",0
"Yes, me too. I think it's fair to say that some students thrive on the competition of timed maths tests while others feel anxious. I have noticed amongst my son's friends though, that even those who do very well on timed tests don't seem to retain the facts in their long-term memories. They admit themselves that they don't tend to remember all the facts even the week after having succeeded on a test. So either way, it may not be the most effective use of instructional time.",0
"I work in a small school in England and we have only 29 pupils in the whole school. I teach the key stage 2 class (children aged from 7 years old up to 11 years old), so that is four year groups in one class. I teach the same problem to the whole class, and make sure it is open enough for all children to achieve on their level. The children sit in family groups (mixed ability) so an 11 year old might be sitting next to a 7 year old and they often help and support one another. Sometimes I set the children different challenges and differentiate the work specifically but then I let them choose their own challenge. Most children choose appropriately. I have really liked this way of working and feel it is really beneficial to all attainment groups of children. The children's explanation and reasoning have developed and children don't often say I'm in the bottom group or top group as they are not really aware of it.",0
"It would seem that the idea of using kernels to move to a higher dimensional space might get around one potential problem with trees, i.e. the boundaries are parallel to the coordinate axes.Has this been tried anywhere?",1
"It sounds like you have read the wonderful \Delusions of Gender\"" by Cordelia Fine. If you haven't I think you'll like it a lot, although you sound like you already know what she's going to say. :)""",0
"Using your html, you could \print to file\"" and \""save as\"" a pdf.""",0
"That's such nice feedback! I love those \got it\"" moments!""",0
"In addition, corticosteroid side effects are more feared than those of acetazolamide.",0
"Hello,It would be great if \Stanford University\"" is mentioned at the head of the certificate and not only \""Standford\"". It would be also great if the discipline \""Medicine\"" is mentioned, e.g. like that:\""Medicine: Writing in the Sciences\""Thank you for this great course! Sincerely,Dr. <nameRedac_<anon_screen_name_redacted>> A. <nameRedac_<anon_screen_name_redacted>>,University Clinic Tuebingen, Germany""",0
Heat section lectures are still very low volume:(,0
"It is great that your are looking at studies and outcomes with a critical perspective! There are many reasons why a study could have shorter follow up- run out of money to follow for extended period of time- too many adverse side effects (get shut down before original end of study date)- short follow up was chosen to favor an outcome- How do you deal with loss of subjects- Intervention was so successful that study is stopped- many other study/investigator/participant related problemsBest,Josh",0
"There may be occasions when you want to keep the negative in for effect, style, emphasis, or meaning. I'll leave a \not\"" in every now and then in editing! As long as you're using \""not\"" purposefully, it's fine. But probably 90% of the time \""not\"" is better converted to a positive.""",0
"Greetings from Kerala,India",0
"Not sure whether I posted this in the correct category, apologies if not, but then again, that's another issue with this platform.",1
"I will model for my students making a mistake several times during the first week. In some cases I will let my kids discover the mistake and help me revise my answer and other times I will model discovering my mistake on my own! I feel this will help to set up a trusting environment with/for my students. Along the way, I will be sharing the research about growing your brain and the growth mindset! I look forward to teaching students to accept their mistakes with grace and humor, when appropriate!",0
"This is generally pretty seamless to do from within R itself. Try the following in RStudio, or a standard R session<code><br>install.packages(\ISLR\"")<br>library(ISLR)<br>?Carseats</code>""",0
"joycelee, see [this link](https://class.stanford.edu/courses/Medicine/HRP258/Statistics_in_Medicine/discussion/forum/i4x-SampleUniversity-HRP258-course-Introduction_to_Medical_Statistics/threads/51f<zipRedac>2<zipRedac>532fab<phoneRedac>3b) for Dr. <redacted>'s explanation. As far as doing this in Deducer, I'm not sure, but in R, the test is called `mcnemar.test`. See [this page](http://stat.ethz.ch/R-manual/R-patched/library/stats/html/mcnemar.test.html) for more detail.The McNemar exact test is implemented in a package called `exact2x2`. http://cran.r-project.org/web/packages/exact2x2/exact2x2.pdf",0
In Module 5 problem 2.14 I thought that a increase in the amount of work that can be done before reaching a critical temperature should be a reduction in the amount of work. Didn't quite understand. Thanks,1
"I agree that one attempt on the homework is not enough. I actually got confused by the meaning of the buttons \save\"" and \""check\"". I thought the check button lets me check my answers before submitting them and I was not aware that this was the actual \""submit\"" button. Therefore, I submitted the homework prematurely without intending to do so and I did not get the full score. Can we have one more attempt at least at this first assignment?""",1
"I think these are working correctly, but I will pass on these notes to tech support so they can look into it. Make sure to include correct punctuation.",0
"In my school the Special Ed teacher pushes in to the classroom. Our principal has arranged the schedule so that will work for her to support the kids with math goals in Special Ed. Also there are 2 SPED teachers and they divide the case load by grade. So the same teacher follows the same kiddos through their schooling. This works well as the child is served more holistically. I don't know if you can manage that kind of a shift, it usually requires some whole school buy in. What is nice about it is that the kids don't miss the grade-level curriculum. Also it is wonderful to have 2 teachers in the room for math. What hasn't worked is that the same kids get pulled into a group in the classroom for some work on the more remedial aspect of the lesson. They are denied that high- level, open-ended thinking We know this isn't working, but it seems that the kids do need some basic number sense skills before they can delve into the lesson. This year will be different. Both the SPED teacher and I were trained on math recovery this spring and are both able to pull students and work with them where they are at that moment, maybe we'd pull 2 kids to the side for a quick lesson or skills practice but it would be more fluid and they would not be removed them from the classroom or even from the task at hand.",0
"I have a system that allows students to move ahead if they want. Three students jumped from the standard track to the honors track last year. So, for them, the track did not limit them, and may have motivated them. Now that I have such a system, I will be promoting putting the two tracks back together again, because I can easily differentiate on the fly with video clips for those that need to move on to stay interested.",0
look on page 256 of the textbook,0
"install.packages(\ISLR\"") library(ISLR)""",0
"I am having the same problem. Looking over this forum, it seems many people are waiting a long time for reviews to come back. I have been waiting several weeks myself, although I have graded others.",1
Using dot cards is a good way to present different mathematical patterns. I have never used dot cards myself but it was interesting to take part of the different solutions the students have. I think I will try it out with my students!,0
"SESSION 4, PART 4When asked 'how does it grow?' I first explained in words how it grows and then I derived the difference equation and solved it. I don't think many students would see that it is a quadratic function without plugging in numbers and making a table.",0
"It's not about writing a better essay, but about getting the proper grades for that essay . Many people have complained about technical issues. One issue is that the browser or platform randomly shuffles the grade allotted before submitting feedback. Some people rechecked the grades they gave and submitted the correct grades; but others (like me) were not aware of this problem and did not do so. So some people out there would have gotten feedback and scores that do not reflect the actual scores given by their peers. The platform could have easily reshuffled the grades to give a 0.",1
"Ah thank you Josh! I'd love to do them right now, but i'll wait patiently :)",0
"I don't know whether I should be glad or not to see I am not the only one having these problems, but I do agree adding more context would probably help us improve our response and to self-asses.",0
"please check your browser settings, alt try to use another browser, choose from IE, Firefox, or ChromeAlso if you are in an office environment, then may be your access to these videos which are hosted on YOUTUBE is being blocked. Hence the reason that you cant download it too. So suggest your to access from a more 'free' location.",0
"I think your experience is unfortunately really common. Instead of a teacher or peer saying that this lapse in understanding is just a 'bump,' the experience feels like a death sentence. Our culture (in classrooms and U.S. society) needs to change in how we view intelligence and learning.",0
"hello I am from Poland, nice to meet you . It is my first course online . I think It would be easier to print if the course lectures will be able in pdf. What is your opinion? <nameRedac_<anon_screen_name_redacted>>",1
"I agree that much of the discussion on women's health worldwide is focused on their childbearing role, and less on their roles as acting agents in their societies. Hopefully in the coming decades this will change, and women will be viewed in a more holistic, healthy manner. I believe when this perception changes, greater, effective change will follow. I also appreciated the viewpoint that the Ghanaian women saw their health in a more day-to-day basis, rather than something to be viewed separately.",0
"Today I could see the lessons in week 3... now Week 3 has disappeared in my courseware! (but I can see the \piazza\"" for starting groups...)""",1
Have a look at http://www.quickanddirtytips.com/education/grammar/a-versus-an?page=all,0
Thank you for sharing the link. Very interesting.,0
"HelloI am <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>, from Canada, I am second year student of Master in Public and International Affairs.",0
Please Dr. <redacted> include in that post course. Programing with R,1
"Their comments demonstrated they had growth mindsets. I really enjoyed their conversation around making mistakes - that they felt comfortable making mistakes in front of the class because they help each other. They really understood that numbers are flexible, several times the students said \deconstruct\"" which did surprise me for their grade level. Fabulous learning!""",0
which is in way increasing consumer surplus and marginal utility,0
Email tech support and will look at your case.,0
"Good morning, Anne. I read this week's courseware (Week 6) and one of the requirements for the course is to interact with a group of peers to discuss the course. Upon reading the requirements for the group discussion, I'm a bit confused as to which group we should be interacting with. I did search for teammates using the Piazza Forum and was happy to receive 5 responses from classmates all over the world. Although I did state that I'm from San Diego, no one from the students in the course seems to live in my area. Would my group of 5 women be acceptable as my group of peers? We've already been discussing issues this past week and I like how we all get to share different views based on our cultures and upbringing. I'd like some clarification, please, because the discussion toolkit is offering the chance to connect with online groups. Is this something different other than the group I already belong to?Thank you and looking forward to hearing from you.<nameRedac_<anon_screen_name_redacted>>P.S. I am enjoying this course very much. It is teaching me to get out of my comfort zone so I'm glad I signed up. I'm in my 50s and a homebody so it's a bit overwhelming but I'm definitely learning so much.",1
"Curitiba, Brazil",0
"Good course, useful tricks and course structure!Just for fun, consider to include the following pic as an example of editing ![an example of editing][1] along with your professional editing examples. [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>4.png",0
"Questioning the change of narrative within language was an excellent surprise. Although the international overview was briefly touched on the response, I would like to add that there has been more developments regarding this issue in the U.S., than for example Latin America, where the narrative's changes are very slow and often span over to generations, and not because of a directly education-influenced decision, but mostly the change steams from being a survivor of abuse or a witness of it in the same family.Hopefully, we'll reach a day where change comes from the understanding that violence is wrong and that people have bodily-integrity instead of from the direct experience of a person with abuse.And also, it's so sad to know that most of the time, the laws and structures that are supposed to protect us, are the barriers we have to overcome.",0
"yes, but i have 2 suggestions:1. i think it should be Brain and spinal cord \injuries\"" instead of \""injury\""2. no need to repeat the word \""injuries\"" at the end of the sentence, so it's better: **Brain and spinal cord injuries are the most devastating and expensive to treat.**""",1
"You first need to load `5.R.RData` and you will have a new `Xy` `data.frame` in you workspace: > load(\5.R.RData\"") > head(Xy) X<zipRedac> X<zipRedac> y <zipRedac> <zipRedac>.<zipRedac>977<zipRedac>0 0.<phoneRedac> 0.<phoneRedac> <zipRedac> <zipRedac>.<zipRedac>673<zipRedac>3 0.<phoneRedac> 0.<phoneRedac> 3 <zipRedac>.<zipRedac>3688<zipRedac> 0.<phoneRedac> 0.<phoneRedac> 4 <zipRedac>.<zipRedac>063<zipRedac>7 0.<phoneRedac> 0.<phoneRedac> 5 <zipRedac>.<zipRedac>75553 0.<phoneRedac> 0.<phoneRedac> 6 <zipRedac>.<zipRedac>445<zipRedac>3 0.<phoneRedac> 0.<phoneRedac>And use `Xy` as `data` input for `lm`.""",0
Thank you Mrs <redacted> and Stanford University for giving an amazing opportunity. I am passed with distinction.,0
"For those who may wonder, Prof. Tibshirani said the Lasso is a convex optimization problem (I think ridge is as well, but I do not claim to be right)If you are curious, look up their Stamford Colleague Andrew Ng ML class (on itunes and on other place not to be mentioned) - he has a great explanation of at least one way to solve it iteratively - be warned Ridge regression is referred to as regularization on that class (the term was also used here briefly)",0
"It struck me too, when the students said math helped them make solving problems easier. I have the impression that math makes things more difficult, but maybe more accurate, and higher levels of math make things MUCH more difficult. But they see it as a way to bring complex problems into the realm of sense, or common sense.",0
I like this statement. Should be on the top of all assignments/projects.,0
"Susi & AnjaYou might want to go through the discussion on this link, especially replies from <redacted> <redacted>. https://class.stanford.edu/courses/HumanitiesScience/StatLearning/Winter2<zipRedac>14/discussion/forum/undefined/threads/52e3f583df<zipRedac>9ce4adf<zipRedac><zipRedac><zipRedac><zipRedac>2f Ravi",0
Great idea! I might try to use this with my high school students too!,0
"@valesn87:1. Click your login ID, top-right of this page, to get to the dashboard. If your statement is up, you will find a note with the link to PDF.2.The certificate does not mention the final score.ThanksVJ",0
"Dearest Anne,Thank you for your work! I was wondering to what extent you have encountered non-binarian and, specifically, non-Western gender roles in your handling of \Women's Health.\"" Some examples might be the hijra of India or the waria of Indonesia. I understand that these populations aren't your main focus, but I was wondering if there are any academics doing work in this area around the world. I would use the word \""transgender\"" activists, but I feel that I would be grafting a Western concept onto potentially incompatible civilizations, which brings me to my second question: how might we study \""non-traditional\"" (that is to say, non-Western) gender roles on a global scale when these cultural and regional constructions seem to belie modern nomenclature.Thanks again,<nameRedac_<anon_screen_name_redacted>>""",0
"Related thought. I'm thinking that a diver swimming downwards doesn't get that upside down feeling either. The diver is supported by the water buoyancy acting in the opposite direction from gravity. A skydiver is supported by the relative wind in the same way, even though the technique for moving is very different. I wonder if that buoyancy type effect is relevant?",1
It's nothing big comparing to effort you and other staff spent preparing this great course for us. Thanks very much!,0
"I love using the quote, \When we try our best, we never fail.\"" This helps create a new way of thinking as well as the use of teamwork.""",0
"I'm struggling too, I was good up until last week, having missed the 1st week HW, but after that HORRIBLE grade and honestly I dont think I got last weeks unit fully. Going to have to revisit it. Im trying to stick with it. Cant give up yet.",0
"Fatigue is a mix of the lack of willpower and power. It's a feeling. The brain takes all the afferent datas from you body sensors, integrates them and slows down your body to avoid to injure yourself. It's a protective phenomenom : your brain says : you're tired, you need some rest otherwise you're gonna be in danger.",0
"I'm taking medication for bone density, Cantfindanunusedid. I've gone from moderate osteopaenia to osteoporosis to almost non-existent osteopaenia. Maybe it's gone. :) It would be nice to know, but Medicare would rather pay for the really lousy medication than for the test to find out if it's still necessary. (sigh) I think I'll be eligible in another year.",0
So you are saying you never received any marks for both assignments? I find that a bit hard to believe. Did you go to Assessment Panel - problems you have submitted and then writing assessment 1/2. There should be a mark for each of the essays except they were both marked for plagiarism. With the third essay you can still improve your mark - therefore I would hand it in!,0
"Once we can teach men that empowering women actually helps all of society, maybe they will understand better the focus certain agencies take on women.",0
"I would agree that the term \CLINICALLY SIGNIFICANT\"" is problematical because it interacts with many other meanings and expectations and philosophical approach in the practice of medicine and using it is likely to lead to confusion. Perhaps a better and more neutral term, which would convey the same intention of size, would be to use term \""Physiologically Significant\"" albeit this may not cover all situations. But certainly, \""Clinically significant\"" has no precise defined meaning and means many different things to different people.""",0
"In my opinion, \bad\"" and \""poor\"" both might be given different meanings, but I believe \""bad\"" is better than \""poor\"" in this context.""",0
"I took it to mean there were 4 classes, each of which had 4 90 minute sessions a week for 5 weeks, so the teachers were spread between the 4 classes.",0
"Are you referring to the two panels, left panel $pi_1 = pi_2 = 0.5$ and right panel $pi_1 = 0.3, pi_2 = 0.7$? The right panel does cross to the left of zero.",1
wim hof is the iceman who is legendary for his ice swimming - http://www.icemanwimhof.com/,0
You won't be able to cut and paste from MS Word with track changes. But you can easily recreate the changes you made in MS Word in the textbox.,0
"In \7.R Nonlinear Functions in R\"", anova() is used to compare a sequence of nested models. Why not just use cross-validation to compare these models (*pick the model with the lowest cross-validation error*)? Any guidelines on when to prefer anova() to cross-validation?""",1
link also pasted below vvvvvv,0
"Hello!Yesterday I've submitted my essay, even if one day before the deadline, but I hoped someone could read it in time..I was checking my e-mail the whole time, but nothing..and now, an hour before the deadline, I've realized that my paper was not submitted at all..In addition, I still can't peer other works..it give me an error..Can somebody explain me why this happened and how to solve the problem?Thanks<nameRedac_<anon_screen_name_redacted>>",1
"Working with special needs students, I would encourage them if they made a mistake, or did not want to attempt the problem in fear of getting the wrong answer by telling them of research I learned while taking a math class over the summer. This way, they can understand how all of us can have brain growth and it's a good thing!",0
"for OSX/linux, many options. install R with home-brew, Rstudio or http://www.R-project.org",0
I like the video too,0
So happy to finally find that parents are also here! I am taking this course because I don't want to face my boys with the fears I have to suffer when I was learning. I want them to have wings and enjoy that they are in a process of learning. ( 1st and 3rd grade),0
"In my opinion, the NBA should make their players complete an entire degree before allowing the players to enter the NBA, because it would allow the players other options after their basketball careers. If a player is only expected to complete one year of College then they are taking a really high opportunity cost and choosing the fickle basketball profession without any other backup options. Although they would be losing money in the immediate future, they would better know how to manage theit money in the future.",0
"Agree with you on this - some very good points here. Do you have any suggestions on how one would go about changing the perspectives of the community/nuclear family? This is something that I think has been so innate and cemented into culture and, for many, have become cultural and societal norms. I'm really interested in knowing how to change male attitudes towards education of girls - for instance, girls in the Middle East, South Asia and perhaps in other areas of the developing world, their lives are under threat by fathers/husbands/brothers, who, more often than not, would have a lot of say in what they can or cannot do, including being educated.",1
I am going to give my children examples of great people that made many mistakes on their way to greatness.I am going treat my children in a way that makes them feel valued by valuing each contribution.I am going to focus on the learning opportunities that mistakes provide.,0
Not everything i do is wrong (see my previous post i was wrong!)There has been much talk over the years of changing from mixed ability classes to setting in maths in my junior school. I have always very much resisted this as i always felt it was wrong because of the lower ability set getting in their heads that they were not able to do maths and that they would go slower and do easier work which would mean they would be stuck there forever. Also i felt it was so damaging for their self esteem. Some staff have ability groups within their classes and again i think this wrong. The worst case was a poor boy who ended up being the only one in the bottom group in a class. He used to have nightmares and cry in bed because of it. What i didnt realise was that the middle and higher sets also do not progress as well as if in mixed ability classes.,0
"I love the idea that when you are making mistakes your brain is growing. I think the other important message I have heard is that anxiety closes down your access to your working memory. That totally explains that common complaint of, \I just blanked out.\""""",0
"I was shocked to see how these boys described math as being \free.\"" It was also very intuitive of them to realize that the way they were learning math now would benefit them in the future.""",0
"I think all points of view have been explored thus far. Some are pleased, others complain. Now......regression before ANOVA? Huh... maybe. Exactly what part of regression? If you consider simple regression without inference, then that makes some sense. But there are advantages and disadvantages... To me, it makes sense to have t-test (two means), ANOVA (many means) and regression (incorporating all the others). I guess it all depends on whether you favour Pearson or Fisher...",0
Ha! I thought the same thing. I would like to know how better how time and space are connected to geometry.,0
"The \p\"" value used in the formula ?² = np(1-p) is the probability of success for X or, in other words, the actual proportion for the POPULATION. But here we only have the proportion for the SAMPLE (n = 1064), so p ? 0.59 unless we somehow know that the proportion found in the sample is *exactly* the proportion in the population. Is there an unspoken assumption here?Thanks. <nameRedac_<anon_screen_name_redacted>>.""",1
"I was surprised too at their correct use of decompose for numbers. I did wonder though when calling numbers \friendly\"" became a common term. I know to group things with 10s and 5s, but I don't remember ever hearing that name for that idea before.""",0
"We want you to get full credit on these! These are practice homeworks, so we're not looking for you to get a \right\"" answer, but just to apply some of the principles you've learned. Grade yourself on completion and effort.""",0
(Students answer) If I understand correctly then for linear regression to work the conditional distribution Y|X should be normal. Checking the histogram of residuals or the qq plot should give the right information. This does not necessarily imply that Y itself is always normally distributed.,0
"I have been doing an interactive notebook for the last 3 years. Last year I started doing an interactive 3 ring binder. It helps the students get organized (reduces the lost of papers, allows the students to write in whatever size they need (some write big while others write small)). I started the reflective piece but I didn't integrate it very well. Will work on this this school year.",0
Well spoken...I feel that you have stated my thoughts and feelings exactly!,0
We can learn the most from our mistakes in math so lets believe that and decide every day that we will make mistakes and that is ok.,0
"Every mistake we make is a chance to grow and learn more. If we aren't making mistakes in class, we aren't learning.",0
I have installed the knitr package and called library(knitr) but I do not see the icons/tabs in the upper left panel of RStudio that appear in the 6R session. I must have left out a step but am clueless as to what to do next.,1
"A welfare reform was necessary in 1996 to lessen the income inequality in the United States. I believe that the reform, which helped relatively poorer people attain jobs, solves a few problems that result from unequal income distribution. A problem that people in the bottom 20% quintile have is that they don't have an opportunity to escape from that quintile. Providing those people with jobs, instead of welfare checks, provides those people with experience and knowledge that can assist them in rising in social rankings. Another way that the problem could have possibly been addressed is by providing those in the lower quintile with proper education that they may not have received. If the people study hard and progress, then they will have received a fair chance to escape poverty. However, providing education for millions would be expensive, probably beyond what the government could afford.",0
Teaching methods can either inspire kids or not. Confidence and positive reinforcement can ensure a student's ability to persevere and absorb key facts.,0
"First time I performed matrix multiplication in this class. Was more used to doing it in python and matlab, so glad got to do it once in R!",0
"\Learning\"" is the operative word here. What if Learning became real by operating the Peer Review process as a Machine Learning experiment?""",1
"Due to the constraint, the nonzero betas will tend to be smaller than they would be if estimated with OLS. Think of the constraint as saying that there is a limited amount s of \regression coefficient stuff\"" (i.e., the stuff regression coefficients are made of) that is available to be divided among all of the regression coefficients. In being frugal with this regression coefficient stuff, the lasso will set some coefficients to zero, but it will also tend to make all of the others smaller than OLS regression would, unless s is really big (in the limit as s goes to infinity, you'd just have OLS regression).""",0
"I have found the same lack of perseverance in many of my students. I think some of it is a result of the pace driven by too much content in the curriculum. There seems to be a lack of time given to pursue solutions to problems. For those who are not naturally intuitive about math, there needs to be time to think and try different methods. It should begin in the early grades so that it becomes a way of doing math. I wonder if giving a problem of the week might help to develop some perseverance skills.",0
"That was interesting and I will use the idea in my fourth grade class. In my methods class in college (15 years ago)we had to work in a base 3 system. Because base 10 is so ingrained in my head, I had to use beans on a base 3 system mat to add and subtract numbers! I plan on using this idea when teaching place value.",0
The dot card is a representation of numbers that help visual learners make sense of numbers by observing patterns. These patterns break numbers down and facilitate counting or totaling or dissecting number quantities for purposes of calculations. Discussion of observations from various view points helps other to look at numbers in a variety of ways.,0
"I agree! This will be my 26th year, and this online course has really fired me up!",0
"Re: Python, I've been considering these:http://www.learnpython.org/https://www.udemy.com/draft/6955/",0
"I think that questioning and curiosity are probably the same thing, but I would argue that curiosity is internal and somewhat unformed, whereas Questioning actually involves taking that curiosity and putting it out there as a means to grow or as a means to focus ones thoughts.",0
"I thought Professor Stacy's personal anecdotes relating to positive rights were the most memorable. The U.S./Australia tuition pricing and debt anecdote...and even the simple braces anecdote resonates well. The idea of positive rights being given for the betterment of a community (like having an educated voting population) makes so much sense, but this stance is often opposed. I think she makes a reasoned argument when she basically says...what is good for the individual will be good for the community.",0
"I have two sons, one who liked math and did well, he loved Algebra. My other son did not really like math and did not always do well, but loved Geometry and did quite well with Geometry concepts....Maybe our preferences for one or the other have a lot to do with how we perceive our abilities and how far we are willing to push ourselves to learn. I think that there are plenty of people who probably enjoy both equally, and do equally well in both.",0
"Hi - I attempted to start the training for peer grading and received this error:Invalid problem id specified: i4x://Medicine/SciWrite/combinedopenended/ba076c1a6e4246f5b767c<zipRedac><zipRedac>60<zipRedac>b27d<zipRedac>9 . Have you made any submissions for that problem? If you haven't, please try making one.I'm not sure what to do with this. Thoughts?",1
Not too late! Welcome to the class. Just make sure to finish HW 2 by Tuesday July 8th at 12 PM (noon PDT)Josh,0
Tricky question!by no mean I'm attempting a diagnosis but I'll trow in some ideas:1) impaired/reduced limphatic drainage2) heat or exercise allergy (young peoble above all)3) unfitting garments/uderware,0
